source,n_elements,doping_concentration,name,termination,space_group,doping_level,volume_fraction,weight_percent,lattice_c,temperature,reinforcement,matrix,layers,material_id,molecular_weight,deposition_method,type,lattice_b,pdi,formula,composition,lattice_a,thickness_nm,dopant,substrate
Systematic_Generation,,,LaHfO3,,Pnma,,,,4.108,,,,,PERO_001219,,,Perovskite,4.052,,LaHfO3,"La:1, Hf:1, O:3",3.75,,,
Systematic_Generation,,,LaVO3,,P4mm,,,,4.402,,,,,PERO_001220,,,Perovskite,3.957,,LaVO3,"La:1, V:1, O:3",3.753,,,
Systematic_Generation,,,LaNbO3,,Pm-3m,,,,3.978,,,,,PERO_001221,,,Perovskite,4.078,,LaNbO3,"La:1, Nb:1, O:3",3.812,,,
Systematic_Generation,,,LaTaO3,,P4mm,,,,3.954,,,,,PERO_001222,,,Perovskite,3.794,,LaTaO3,"La:1, Ta:1, O:3",3.783,,,
Systematic_Generation,,,LaCrO3,,R-3c,,,,4.446,,,,,PERO_001223,,,Perovskite,4.135,,LaCrO3,"La:1, Cr:1, O:3",4.04,,,
Systematic_Generation,,,LaMoO3,,Pm-3m,,,,4.208,,,,,PERO_001224,,,Perovskite,3.81,,LaMoO3,"La:1, Mo:1, O:3",3.988,,,
Systematic_Generation,,,LaWO3,,R-3c,,,,3.916,,,,,PERO_001225,,,Perovskite,4.016,,LaWO3,"La:1, W:1, O:3",3.956,,,
Systematic_Generation,,,LaMnO3,,R-3c,,,,4.378,,,,,PERO_001226,,,Perovskite,4.15,,LaMnO3,"La:1, Mn:1, O:3",3.771,,,
Systematic_Generation,,,LaFeO3,,Pnma,,,,4.116,,,,,PERO_001227,,,Perovskite,3.802,,LaFeO3,"La:1, Fe:1, O:3",4.16,,,
Systematic_Generation,,,LaCoO3,,Pm-3m,,,,3.888,,,,,PERO_001228,,,Perovskite,3.908,,LaCoO3,"La:1, Co:1, O:3",3.947,,,
Systematic_Generation,,,LaNiO3,,Pm-3m,,,,4.391,,,,,PERO_001229,,,Perovskite,3.809,,LaNiO3,"La:1, Ni:1, O:3",3.71,,,
Systematic_Generation,,,LaCuO3,,R-3c,,,,3.979,,,,,PERO_001230,,,Perovskite,4.028,,LaCuO3,"La:1, Cu:1, O:3",3.89,,,
Systematic_Generation,,,LaZnO3,,R-3c,,,,4.453,,,,,PERO_001231,,,Perovskite,3.883,,LaZnO3,"La:1, Zn:1, O:3",3.7,,,
Systematic_Generation,,,LaAlO3,,R-3c,,,,4.34,,,,,PERO_001232,,,Perovskite,3.787,,LaAlO3,"La:1, Al:1, O:3",4.106,,,
Systematic_Generation,,,LaGaO3,,R3c,,,,3.874,,,,,PERO_001233,,,Perovskite,3.984,,LaGaO3,"La:1, Ga:1, O:3",4.177,,,
Systematic_Generation,,,LaInO3,,Pnma,,,,3.843,,,,,PERO_001234,,,Perovskite,3.886,,LaInO3,"La:1, In:1, O:3",3.818,,,
Systematic_Generation,,,LaSnO3,,P4mm,,,,4.286,,,,,PERO_001235,,,Perovskite,3.967,,LaSnO3,"La:1, Sn:1, O:3",3.811,,,
Systematic_Generation,,,PrTiO3,,Pnma,,,,4.453,,,,,PERO_001236,,,Perovskite,3.959,,PrTiO3,"Pr:1, Ti:1, O:3",4.089,,,
Systematic_Generation,,,PrZrO3,,R-3c,,,,4.053,,,,,PERO_001237,,,Perovskite,3.96,,PrZrO3,"Pr:1, Zr:1, O:3",4.011,,,
Systematic_Generation,,,PrHfO3,,Pnma,,,,4.04,,,,,PERO_001238,,,Perovskite,3.89,,PrHfO3,"Pr:1, Hf:1, O:3",4.147,,,
Systematic_Generation,,,PrVO3,,Pm-3m,,,,4.166,,,,,PERO_001239,,,Perovskite,4.081,,PrVO3,"Pr:1, V:1, O:3",3.936,,,
Systematic_Generation,,,PrNbO3,,P4mm,,,,4.178,,,,,PERO_001240,,,Perovskite,3.887,,PrNbO3,"Pr:1, Nb:1, O:3",3.989,,,
Systematic_Generation,,,PrTaO3,,R-3c,,,,3.793,,,,,PERO_001241,,,Perovskite,3.743,,PrTaO3,"Pr:1, Ta:1, O:3",3.855,,,
Systematic_Generation,,,PrCrO3,,R-3c,,,,3.718,,,,,PERO_001242,,,Perovskite,3.829,,PrCrO3,"Pr:1, Cr:1, O:3",3.96,,,
Systematic_Generation,,,PrMoO3,,R3c,,,,4.202,,,,,PERO_001243,,,Perovskite,3.978,,PrMoO3,"Pr:1, Mo:1, O:3",3.888,,,
Systematic_Generation,,,PrWO3,,R-3c,,,,3.855,,,,,PERO_001244,,,Perovskite,4.19,,PrWO3,"Pr:1, W:1, O:3",3.849,,,
Systematic_Generation,,,PrMnO3,,Pm-3m,,,,4.175,,,,,PERO_001245,,,Perovskite,3.854,,PrMnO3,"Pr:1, Mn:1, O:3",3.741,,,
Systematic_Generation,,,PrFeO3,,Pnma,,,,4.051,,,,,PERO_001246,,,Perovskite,3.783,,PrFeO3,"Pr:1, Fe:1, O:3",3.915,,,
Systematic_Generation,,,PrCoO3,,Pnma,,,,4.383,,,,,PERO_001247,,,Perovskite,3.727,,PrCoO3,"Pr:1, Co:1, O:3",4.068,,,
Systematic_Generation,,,PrNiO3,,Pm-3m,,,,4.072,,,,,PERO_001248,,,Perovskite,3.879,,PrNiO3,"Pr:1, Ni:1, O:3",4.13,,,
Systematic_Generation,,,PrCuO3,,P4mm,,,,4.448,,,,,PERO_001249,,,Perovskite,4.173,,PrCuO3,"Pr:1, Cu:1, O:3",3.779,,,
Systematic_Generation,,,PrZnO3,,P4mm,,,,4.456,,,,,PERO_001250,,,Perovskite,4.083,,PrZnO3,"Pr:1, Zn:1, O:3",4.123,,,
Systematic_Generation,,,PrAlO3,,P4mm,,,,4.364,,,,,PERO_001251,,,Perovskite,3.81,,PrAlO3,"Pr:1, Al:1, O:3",4.049,,,
Systematic_Generation,,,PrGaO3,,R3c,,,,3.783,,,,,PERO_001252,,,Perovskite,3.803,,PrGaO3,"Pr:1, Ga:1, O:3",4.102,,,
Systematic_Generation,,,PrInO3,,Pnma,,,,4.468,,,,,PERO_001253,,,Perovskite,3.986,,PrInO3,"Pr:1, In:1, O:3",3.833,,,
Systematic_Generation,,,PrSnO3,,R-3c,,,,3.785,,,,,PERO_001254,,,Perovskite,4.05,,PrSnO3,"Pr:1, Sn:1, O:3",3.901,,,
Systematic_Generation,,,NdTiO3,,R3c,,,,3.816,,,,,PERO_001255,,,Perovskite,4.168,,NdTiO3,"Nd:1, Ti:1, O:3",3.993,,,
Systematic_Generation,,,NdZrO3,,Pnma,,,,4.048,,,,,PERO_001256,,,Perovskite,3.766,,NdZrO3,"Nd:1, Zr:1, O:3",3.857,,,
Systematic_Generation,,,NdHfO3,,R-3c,,,,4.28,,,,,PERO_001257,,,Perovskite,3.797,,NdHfO3,"Nd:1, Hf:1, O:3",3.867,,,
Systematic_Generation,,,NdVO3,,R-3c,,,,3.888,,,,,PERO_001258,,,Perovskite,4.008,,NdVO3,"Nd:1, V:1, O:3",4.067,,,
Systematic_Generation,,,NdNbO3,,Pm-3m,,,,3.835,,,,,PERO_001259,,,Perovskite,4.023,,NdNbO3,"Nd:1, Nb:1, O:3",3.723,,,
Systematic_Generation,,,NdTaO3,,R3c,,,,3.966,,,,,PERO_001260,,,Perovskite,4.087,,NdTaO3,"Nd:1, Ta:1, O:3",4.072,,,
Systematic_Generation,,,NdCrO3,,Pnma,,,,3.984,,,,,PERO_001261,,,Perovskite,3.842,,NdCrO3,"Nd:1, Cr:1, O:3",3.769,,,
Systematic_Generation,,,NdMoO3,,R3c,,,,4.184,,,,,PERO_001262,,,Perovskite,3.942,,NdMoO3,"Nd:1, Mo:1, O:3",3.793,,,
Systematic_Generation,,,NdWO3,,R-3c,,,,3.887,,,,,PERO_001263,,,Perovskite,3.901,,NdWO3,"Nd:1, W:1, O:3",3.83,,,
Systematic_Generation,,,NdMnO3,,R-3c,,,,4.191,,,,,PERO_001264,,,Perovskite,3.857,,NdMnO3,"Nd:1, Mn:1, O:3",4.175,,,
Systematic_Generation,,,NdFeO3,,Pm-3m,,,,4.292,,,,,PERO_001265,,,Perovskite,4.011,,NdFeO3,"Nd:1, Fe:1, O:3",3.709,,,
Systematic_Generation,,,NdCoO3,,P4mm,,,,4.302,,,,,PERO_001266,,,Perovskite,4.095,,NdCoO3,"Nd:1, Co:1, O:3",4.135,,,
Systematic_Generation,,,NdNiO3,,P4mm,,,,3.866,,,,,PERO_001267,,,Perovskite,4.028,,NdNiO3,"Nd:1, Ni:1, O:3",3.744,,,
Systematic_Generation,,,NdCuO3,,Pm-3m,,,,3.984,,,,,PERO_001268,,,Perovskite,3.806,,NdCuO3,"Nd:1, Cu:1, O:3",3.821,,,
Systematic_Generation,,,NdZnO3,,Pm-3m,,,,3.94,,,,,PERO_001269,,,Perovskite,4.011,,NdZnO3,"Nd:1, Zn:1, O:3",4.045,,,
Systematic_Generation,,,NdAlO3,,Pnma,,,,3.867,,,,,PERO_001270,,,Perovskite,3.797,,NdAlO3,"Nd:1, Al:1, O:3",3.803,,,
Systematic_Generation,,,NdGaO3,,Pnma,,,,4.106,,,,,PERO_001271,,,Perovskite,3.911,,NdGaO3,"Nd:1, Ga:1, O:3",3.932,,,
Systematic_Generation,,,NdInO3,,R-3c,,,,3.893,,,,,PERO_001272,,,Perovskite,3.965,,NdInO3,"Nd:1, In:1, O:3",3.941,,,
Systematic_Generation,,,NdSnO3,,Pm-3m,,,,4.024,,,,,PERO_001273,,,Perovskite,3.829,,NdSnO3,"Nd:1, Sn:1, O:3",3.807,,,
Systematic_Generation,,,SmTiO3,,P4mm,,,,4.213,,,,,PERO_001274,,,Perovskite,4.047,,SmTiO3,"Sm:1, Ti:1, O:3",4.177,,,
Systematic_Generation,,,SmZrO3,,Pm-3m,,,,4.145,,,,,PERO_001275,,,Perovskite,4.079,,SmZrO3,"Sm:1, Zr:1, O:3",4.008,,,
Systematic_Generation,,,SmHfO3,,Pnma,,,,3.709,,,,,PERO_001276,,,Perovskite,3.936,,SmHfO3,"Sm:1, Hf:1, O:3",4.103,,,
Systematic_Generation,,,SmVO3,,P4mm,,,,3.947,,,,,PERO_001277,,,Perovskite,3.924,,SmVO3,"Sm:1, V:1, O:3",3.83,,,
Systematic_Generation,,,SmNbO3,,Pnma,,,,4.39,,,,,PERO_001278,,,Perovskite,3.752,,SmNbO3,"Sm:1, Nb:1, O:3",4.133,,,
Systematic_Generation,,,SmTaO3,,R-3c,,,,4.495,,,,,PERO_001279,,,Perovskite,3.792,,SmTaO3,"Sm:1, Ta:1, O:3",4.13,,,
Systematic_Generation,,,SmCrO3,,R3c,,,,3.989,,,,,PERO_001280,,,Perovskite,3.807,,SmCrO3,"Sm:1, Cr:1, O:3",3.869,,,
Systematic_Generation,,,SmMoO3,,R3c,,,,4.472,,,,,PERO_001281,,,Perovskite,3.862,,SmMoO3,"Sm:1, Mo:1, O:3",3.979,,,
Systematic_Generation,,,SmWO3,,R3c,,,,3.776,,,,,PERO_001282,,,Perovskite,3.961,,SmWO3,"Sm:1, W:1, O:3",3.922,,,
Systematic_Generation,,,SmMnO3,,Pnma,,,,4.123,,,,,PERO_001283,,,Perovskite,3.773,,SmMnO3,"Sm:1, Mn:1, O:3",3.894,,,
Systematic_Generation,,,SmFeO3,,P4mm,,,,4.363,,,,,PERO_001284,,,Perovskite,4.138,,SmFeO3,"Sm:1, Fe:1, O:3",3.984,,,
Systematic_Generation,,,SmCoO3,,R-3c,,,,4.077,,,,,PERO_001285,,,Perovskite,3.989,,SmCoO3,"Sm:1, Co:1, O:3",4.066,,,
Systematic_Generation,,,SmNiO3,,R-3c,,,,4.07,,,,,PERO_001286,,,Perovskite,4.13,,SmNiO3,"Sm:1, Ni:1, O:3",3.797,,,
Systematic_Generation,,,SmCuO3,,Pm-3m,,,,3.839,,,,,PERO_001287,,,Perovskite,3.708,,SmCuO3,"Sm:1, Cu:1, O:3",4.059,,,
Systematic_Generation,,,SmZnO3,,P4mm,,,,3.714,,,,,PERO_001288,,,Perovskite,4.086,,SmZnO3,"Sm:1, Zn:1, O:3",4.133,,,
Systematic_Generation,,,SmAlO3,,Pnma,,,,4.207,,,,,PERO_001289,,,Perovskite,3.971,,SmAlO3,"Sm:1, Al:1, O:3",3.774,,,
Systematic_Generation,,,SmGaO3,,R3c,,,,4.422,,,,,PERO_001290,,,Perovskite,3.832,,SmGaO3,"Sm:1, Ga:1, O:3",4.199,,,
Systematic_Generation,,,SmInO3,,R3c,,,,4.45,,,,,PERO_001291,,,Perovskite,3.996,,SmInO3,"Sm:1, In:1, O:3",4.065,,,
Systematic_Generation,,,SmSnO3,,R-3c,,,,3.897,,,,,PERO_001292,,,Perovskite,4.083,,SmSnO3,"Sm:1, Sn:1, O:3",3.966,,,
Systematic_Generation,,,EuTiO3,,P4mm,,,,4.131,,,,,PERO_001293,,,Perovskite,3.779,,EuTiO3,"Eu:1, Ti:1, O:3",4.136,,,
Systematic_Generation,,,EuZrO3,,R3c,,,,3.779,,,,,PERO_001294,,,Perovskite,3.709,,EuZrO3,"Eu:1, Zr:1, O:3",4.145,,,
Systematic_Generation,,,EuHfO3,,P4mm,,,,4.217,,,,,PERO_001295,,,Perovskite,4.05,,EuHfO3,"Eu:1, Hf:1, O:3",3.727,,,
Systematic_Generation,,,EuVO3,,R-3c,,,,4.245,,,,,PERO_001296,,,Perovskite,3.773,,EuVO3,"Eu:1, V:1, O:3",4.025,,,
Systematic_Generation,,,EuNbO3,,Pm-3m,,,,4.197,,,,,PERO_001297,,,Perovskite,3.8,,EuNbO3,"Eu:1, Nb:1, O:3",4.039,,,
Systematic_Generation,,,EuTaO3,,Pm-3m,,,,4.044,,,,,PERO_001298,,,Perovskite,3.903,,EuTaO3,"Eu:1, Ta:1, O:3",4.02,,,
Systematic_Generation,,,EuCrO3,,Pnma,,,,4.007,,,,,PERO_001299,,,Perovskite,4.069,,EuCrO3,"Eu:1, Cr:1, O:3",4.054,,,
Systematic_Generation,,,EuMoO3,,Pm-3m,,,,3.706,,,,,PERO_001300,,,Perovskite,4.063,,EuMoO3,"Eu:1, Mo:1, O:3",3.71,,,
Systematic_Generation,,,EuWO3,,R3c,,,,4.422,,,,,PERO_001301,,,Perovskite,4.021,,EuWO3,"Eu:1, W:1, O:3",4.084,,,
Systematic_Generation,,,EuMnO3,,Pnma,,,,4.342,,,,,PERO_001302,,,Perovskite,4.165,,EuMnO3,"Eu:1, Mn:1, O:3",3.995,,,
Systematic_Generation,,,EuFeO3,,R-3c,,,,4.4,,,,,PERO_001303,,,Perovskite,3.884,,EuFeO3,"Eu:1, Fe:1, O:3",4.104,,,
Systematic_Generation,,,EuCoO3,,P4mm,,,,3.737,,,,,PERO_001304,,,Perovskite,3.787,,EuCoO3,"Eu:1, Co:1, O:3",4.199,,,
Systematic_Generation,,,EuNiO3,,Pnma,,,,3.972,,,,,PERO_001305,,,Perovskite,3.775,,EuNiO3,"Eu:1, Ni:1, O:3",3.769,,,
Systematic_Generation,,,EuCuO3,,Pm-3m,,,,4.263,,,,,PERO_001306,,,Perovskite,4.196,,EuCuO3,"Eu:1, Cu:1, O:3",3.831,,,
Systematic_Generation,,,EuZnO3,,Pnma,,,,4.189,,,,,PERO_001307,,,Perovskite,3.925,,EuZnO3,"Eu:1, Zn:1, O:3",4.181,,,
Systematic_Generation,,,EuAlO3,,Pm-3m,,,,4.398,,,,,PERO_001308,,,Perovskite,3.835,,EuAlO3,"Eu:1, Al:1, O:3",3.987,,,
Systematic_Generation,,,EuGaO3,,Pm-3m,,,,3.856,,,,,PERO_001309,,,Perovskite,3.888,,EuGaO3,"Eu:1, Ga:1, O:3",4.091,,,
Systematic_Generation,,,EuInO3,,Pnma,,,,4.339,,,,,PERO_001310,,,Perovskite,3.754,,EuInO3,"Eu:1, In:1, O:3",3.986,,,
Systematic_Generation,,,EuSnO3,,R3c,,,,4.441,,,,,PERO_001311,,,Perovskite,3.766,,EuSnO3,"Eu:1, Sn:1, O:3",3.968,,,
Systematic_Generation,,,GdTiO3,,P4mm,,,,3.882,,,,,PERO_001312,,,Perovskite,4.126,,GdTiO3,"Gd:1, Ti:1, O:3",3.875,,,
Systematic_Generation,,,GdZrO3,,R3c,,,,4.226,,,,,PERO_001313,,,Perovskite,4.079,,GdZrO3,"Gd:1, Zr:1, O:3",3.766,,,
Systematic_Generation,,,GdHfO3,,R-3c,,,,3.745,,,,,PERO_001314,,,Perovskite,3.918,,GdHfO3,"Gd:1, Hf:1, O:3",3.765,,,
Systematic_Generation,,,GdVO3,,R-3c,,,,4.234,,,,,PERO_001315,,,Perovskite,3.758,,GdVO3,"Gd:1, V:1, O:3",3.789,,,
Systematic_Generation,,,GdNbO3,,R-3c,,,,4.286,,,,,PERO_001316,,,Perovskite,4.126,,GdNbO3,"Gd:1, Nb:1, O:3",4.062,,,
Systematic_Generation,,,GdTaO3,,R3c,,,,4.334,,,,,PERO_001317,,,Perovskite,3.749,,GdTaO3,"Gd:1, Ta:1, O:3",3.935,,,
Systematic_Generation,,,GdCrO3,,Pm-3m,,,,4.182,,,,,PERO_001318,,,Perovskite,3.788,,GdCrO3,"Gd:1, Cr:1, O:3",3.907,,,
Systematic_Generation,,,GdMoO3,,R-3c,,,,4.166,,,,,PERO_001319,,,Perovskite,3.827,,GdMoO3,"Gd:1, Mo:1, O:3",3.96,,,
Systematic_Generation,,,GdWO3,,R3c,,,,3.757,,,,,PERO_001320,,,Perovskite,3.72,,GdWO3,"Gd:1, W:1, O:3",3.723,,,
Systematic_Generation,,,GdMnO3,,R-3c,,,,3.745,,,,,PERO_001321,,,Perovskite,4.079,,GdMnO3,"Gd:1, Mn:1, O:3",4.012,,,
Systematic_Generation,,,GdFeO3,,R-3c,,,,3.755,,,,,PERO_001322,,,Perovskite,4.18,,GdFeO3,"Gd:1, Fe:1, O:3",4.106,,,
Systematic_Generation,,,GdCoO3,,P4mm,,,,4.191,,,,,PERO_001323,,,Perovskite,3.72,,GdCoO3,"Gd:1, Co:1, O:3",3.898,,,
Systematic_Generation,,,GdNiO3,,Pm-3m,,,,4.154,,,,,PERO_001324,,,Perovskite,4.13,,GdNiO3,"Gd:1, Ni:1, O:3",3.955,,,
Systematic_Generation,,,GdCuO3,,P4mm,,,,3.997,,,,,PERO_001325,,,Perovskite,3.994,,GdCuO3,"Gd:1, Cu:1, O:3",4.074,,,
Systematic_Generation,,,GdZnO3,,R3c,,,,4.225,,,,,PERO_001326,,,Perovskite,4.027,,GdZnO3,"Gd:1, Zn:1, O:3",3.758,,,
Systematic_Generation,,,GdAlO3,,Pnma,,,,4.105,,,,,PERO_001327,,,Perovskite,4.011,,GdAlO3,"Gd:1, Al:1, O:3",4.048,,,
Systematic_Generation,,,GdGaO3,,P4mm,,,,3.973,,,,,PERO_001328,,,Perovskite,3.814,,GdGaO3,"Gd:1, Ga:1, O:3",4.165,,,
Systematic_Generation,,,GdInO3,,P4mm,,,,4.19,,,,,PERO_001329,,,Perovskite,3.835,,GdInO3,"Gd:1, In:1, O:3",3.731,,,
Systematic_Generation,,,GdSnO3,,R-3c,,,,4.483,,,,,PERO_001330,,,Perovskite,4.089,,GdSnO3,"Gd:1, Sn:1, O:3",3.983,,,
Systematic_Generation,,,YTiO3,,Pm-3m,,,,4.481,,,,,PERO_001331,,,Perovskite,3.856,,YTiO3,"Y:1, Ti:1, O:3",3.814,,,
Systematic_Generation,,,YZrO3,,R-3c,,,,4.312,,,,,PERO_001332,,,Perovskite,3.904,,YZrO3,"Y:1, Zr:1, O:3",4.198,,,
Systematic_Generation,,,YHfO3,,P4mm,,,,4.441,,,,,PERO_001333,,,Perovskite,4.08,,YHfO3,"Y:1, Hf:1, O:3",3.866,,,
Systematic_Generation,,,YVO3,,R3c,,,,4.046,,,,,PERO_001334,,,Perovskite,4.174,,YVO3,"Y:1, V:1, O:3",3.701,,,
Systematic_Generation,,,YNbO3,,R3c,,,,3.828,,,,,PERO_001335,,,Perovskite,3.885,,YNbO3,"Y:1, Nb:1, O:3",3.707,,,
Systematic_Generation,,,YTaO3,,P4mm,,,,4.018,,,,,PERO_001336,,,Perovskite,3.817,,YTaO3,"Y:1, Ta:1, O:3",4.05,,,
Systematic_Generation,,,YCrO3,,Pnma,,,,4.12,,,,,PERO_001337,,,Perovskite,3.903,,YCrO3,"Y:1, Cr:1, O:3",4.112,,,
Systematic_Generation,,,YMoO3,,P4mm,,,,4.281,,,,,PERO_001338,,,Perovskite,3.717,,YMoO3,"Y:1, Mo:1, O:3",3.835,,,
Systematic_Generation,,,YWO3,,R-3c,,,,4.496,,,,,PERO_001339,,,Perovskite,3.85,,YWO3,"Y:1, W:1, O:3",3.735,,,
Systematic_Generation,,,YMnO3,,Pnma,,,,4.282,,,,,PERO_001340,,,Perovskite,3.812,,YMnO3,"Y:1, Mn:1, O:3",3.863,,,
Systematic_Generation,,,YFeO3,,R-3c,,,,3.723,,,,,PERO_001341,,,Perovskite,3.896,,YFeO3,"Y:1, Fe:1, O:3",3.871,,,
Systematic_Generation,,,YCoO3,,P4mm,,,,4.404,,,,,PERO_001342,,,Perovskite,3.712,,YCoO3,"Y:1, Co:1, O:3",4.157,,,
Systematic_Generation,,,YNiO3,,P4mm,,,,4.299,,,,,PERO_001343,,,Perovskite,4.117,,YNiO3,"Y:1, Ni:1, O:3",3.713,,,
Systematic_Generation,,,YCuO3,,P4mm,,,,4.371,,,,,PERO_001344,,,Perovskite,3.898,,YCuO3,"Y:1, Cu:1, O:3",3.944,,,
Systematic_Generation,,,YZnO3,,R3c,,,,4.467,,,,,PERO_001345,,,Perovskite,4.173,,YZnO3,"Y:1, Zn:1, O:3",4.179,,,
Systematic_Generation,,,YAlO3,,P4mm,,,,4.073,,,,,PERO_001346,,,Perovskite,4.048,,YAlO3,"Y:1, Al:1, O:3",3.923,,,
Systematic_Generation,,,YGaO3,,Pnma,,,,3.748,,,,,PERO_001347,,,Perovskite,4.046,,YGaO3,"Y:1, Ga:1, O:3",3.806,,,
Systematic_Generation,,,YInO3,,R3c,,,,3.75,,,,,PERO_001348,,,Perovskite,3.882,,YInO3,"Y:1, In:1, O:3",4.112,,,
Systematic_Generation,,,YSnO3,,P4mm,,,,4.183,,,,,PERO_001349,,,Perovskite,3.951,,YSnO3,"Y:1, Sn:1, O:3",3.816,,,
Systematic_Generation,,,BiTiO3,,Pm-3m,,,,4.451,,,,,PERO_001350,,,Perovskite,4.195,,BiTiO3,"Bi:1, Ti:1, O:3",3.998,,,
Systematic_Generation,,,BiZrO3,,R-3c,,,,4.489,,,,,PERO_001351,,,Perovskite,4.1,,BiZrO3,"Bi:1, Zr:1, O:3",4.033,,,
Systematic_Generation,,,BiHfO3,,Pm-3m,,,,4.148,,,,,PERO_001352,,,Perovskite,4.05,,BiHfO3,"Bi:1, Hf:1, O:3",3.705,,,
Systematic_Generation,,,BiVO3,,R3c,,,,4.053,,,,,PERO_001353,,,Perovskite,3.806,,BiVO3,"Bi:1, V:1, O:3",4.189,,,
Systematic_Generation,,,BiNbO3,,R-3c,,,,4.308,,,,,PERO_001354,,,Perovskite,3.846,,BiNbO3,"Bi:1, Nb:1, O:3",4.002,,,
Systematic_Generation,,,BiTaO3,,R3c,,,,4.239,,,,,PERO_001355,,,Perovskite,3.796,,BiTaO3,"Bi:1, Ta:1, O:3",4.124,,,
Systematic_Generation,,,BiCrO3,,R-3c,,,,4.083,,,,,PERO_001356,,,Perovskite,3.812,,BiCrO3,"Bi:1, Cr:1, O:3",4.06,,,
Systematic_Generation,,,BiMoO3,,R3c,,,,3.994,,,,,PERO_001357,,,Perovskite,4.023,,BiMoO3,"Bi:1, Mo:1, O:3",3.774,,,
Systematic_Generation,,,BiWO3,,R3c,,,,3.816,,,,,PERO_001358,,,Perovskite,4.012,,BiWO3,"Bi:1, W:1, O:3",4.069,,,
Systematic_Generation,,,BiMnO3,,R3c,,,,4.047,,,,,PERO_001359,,,Perovskite,3.905,,BiMnO3,"Bi:1, Mn:1, O:3",4.181,,,
Systematic_Generation,,,BiFeO3,,R3c,,,,3.982,,,,,PERO_001360,,,Perovskite,3.903,,BiFeO3,"Bi:1, Fe:1, O:3",3.745,,,
Systematic_Generation,,,BiCoO3,,R3c,,,,4.325,,,,,PERO_001361,,,Perovskite,4.084,,BiCoO3,"Bi:1, Co:1, O:3",3.814,,,
Systematic_Generation,,,BiNiO3,,R3c,,,,3.712,,,,,PERO_001362,,,Perovskite,4.19,,BiNiO3,"Bi:1, Ni:1, O:3",3.707,,,
Systematic_Generation,,,BiCuO3,,R3c,,,,4.158,,,,,PERO_001363,,,Perovskite,3.784,,BiCuO3,"Bi:1, Cu:1, O:3",4.101,,,
Systematic_Generation,,,BiZnO3,,Pnma,,,,3.773,,,,,PERO_001364,,,Perovskite,4.092,,BiZnO3,"Bi:1, Zn:1, O:3",3.787,,,
Systematic_Generation,,,BiAlO3,,R3c,,,,4.233,,,,,PERO_001365,,,Perovskite,4.135,,BiAlO3,"Bi:1, Al:1, O:3",3.991,,,
Systematic_Generation,,,BiGaO3,,Pm-3m,,,,3.725,,,,,PERO_001366,,,Perovskite,4.184,,BiGaO3,"Bi:1, Ga:1, O:3",4.016,,,
Systematic_Generation,,,BiInO3,,R3c,,,,4.44,,,,,PERO_001367,,,Perovskite,3.874,,BiInO3,"Bi:1, In:1, O:3",3.802,,,
Systematic_Generation,,,BiSnO3,,P4mm,,,,4.437,,,,,PERO_001368,,,Perovskite,3.888,,BiSnO3,"Bi:1, Sn:1, O:3",3.941,,,
Systematic_Generation,,,Li2TiWO6,,Fm-3m,,,,8.212,,,,,DPERO_001369,,,Double_Perovskite,8.142,,Li2TiWO6,"Li:2, Ti:1, W:1, O:6",8.125,,,
Systematic_Generation,,,Li2TiMnO6,,P21/n,,,,8.06,,,,,DPERO_001370,,,Double_Perovskite,7.952,,Li2TiMnO6,"Li:2, Ti:1, Mn:1, O:6",7.535,,,
Systematic_Generation,,,Li2TiFeO6,,P21/n,,,,8.042,,,,,DPERO_001371,,,Double_Perovskite,8.238,,Li2TiFeO6,"Li:2, Ti:1, Fe:1, O:6",7.754,,,
Systematic_Generation,,,Li2TiCoO6,,P21/n,,,,7.692,,,,,DPERO_001372,,,Double_Perovskite,7.625,,Li2TiCoO6,"Li:2, Ti:1, Co:1, O:6",7.876,,,
Systematic_Generation,,,Li2ZrWO6,,P21/n,,,,7.633,,,,,DPERO_001373,,,Double_Perovskite,7.957,,Li2ZrWO6,"Li:2, Zr:1, W:1, O:6",8.218,,,
Systematic_Generation,,,Li2ZrMnO6,,P21/n,,,,8.402,,,,,DPERO_001374,,,Double_Perovskite,8.396,,Li2ZrMnO6,"Li:2, Zr:1, Mn:1, O:6",8.124,,,
Systematic_Generation,,,Li2ZrFeO6,,R-3,,,,8.45,,,,,DPERO_001375,,,Double_Perovskite,8.131,,Li2ZrFeO6,"Li:2, Zr:1, Fe:1, O:6",7.529,,,
Systematic_Generation,,,Li2ZrCoO6,,Fm-3m,,,,8.046,,,,,DPERO_001376,,,Double_Perovskite,7.962,,Li2ZrCoO6,"Li:2, Zr:1, Co:1, O:6",8.481,,,
Systematic_Generation,,,Li2HfWO6,,Fm-3m,,,,8.102,,,,,DPERO_001377,,,Double_Perovskite,8.201,,Li2HfWO6,"Li:2, Hf:1, W:1, O:6",7.695,,,
Systematic_Generation,,,Li2HfMnO6,,P21/n,,,,7.905,,,,,DPERO_001378,,,Double_Perovskite,8.202,,Li2HfMnO6,"Li:2, Hf:1, Mn:1, O:6",7.727,,,
Systematic_Generation,,,Li2HfFeO6,,P21/n,,,,8.481,,,,,DPERO_001379,,,Double_Perovskite,7.626,,Li2HfFeO6,"Li:2, Hf:1, Fe:1, O:6",8.187,,,
